chr	pos	str	con	per_site_wei
Chr1	18698	-	CHH	0.2
Chr1	18699	+	CHH	0.2222222222222222
Chr1	18704	-	CHH	0.2
Chr1	18707	-	CHH	0.36363636363636365
Chr1	18712	-	CHH	0.36363636363636365
Chr1	18713	+	CHH	0.18181818181818182
Chr1	18723	-	CHH	0.25
Chr1	18726	+	CHH	0.2
Chr1	18729	-	CHH	0.2857142857142857
Chr1	18732	-	CHH	0.2857142857142857
Chr1	18733	-	CHH	0.21428571428571427
Chr1	18734	-	CHH	0.14285714285714285
Chr1	18742	-	CHH	0.6666666666666666
Chr1	35996	+	CHH	0.15384615384615385
Chr1	42219	+	CHH	0.14285714285714285
Chr1	42267	+	CHH	0.16666666666666666
Chr1	42283	+	CHH	0.15384615384615385
Chr1	42289	-	CHH	0.5
Chr1	42291	-	CHH	0.5
Chr1	42292	-	CHH	0.6666666666666666
Chr1	42293	-	CHH	0.5
Chr1	42294	+	CHH	0.3333333333333333
Chr1	42298	-	CHH	0.5
Chr1	42300	+	CHH	0.4
Chr1	42301	+	CHH	0.25
Chr1	42304	+	CHH	0.3333333333333333
Chr1	42310	+	CHH	0.3333333333333333
Chr1	42315	-	CHH	0.8
Chr1	42317	+	CHH	0.2222222222222222
Chr1	42319	+	CHH	0.3333333333333333
Chr1	42323	+	CHH	0.3333333333333333
Chr1	42326	-	CHH	0.8
Chr1	42329	-	CHH	0.8
Chr1	42332	+	CHH	0.4444444444444444
Chr1	42337	+	CHH	0.3333333333333333
Chr1	42353	+	CHH	0.2222222222222222
Chr1	42359	-	CHH	0.6
Chr1	42377	+	CHH	0.3333333333333333
Chr1	42379	+	CHH	0.36363636363636365
Chr1	42383	+	CHH	0.5384615384615384
Chr1	42410	+	CHH	0.23076923076923078
Chr1	42415	+	CHH	0.23076923076923078
Chr1	42463	+	CHH	0.14285714285714285
Chr1	42492	-	CHH	0.5
Chr1	42495	+	CHH	0.15789473684210525
Chr1	42500	-	CHH	0.3333333333333333
Chr1	42506	-	CHH	0.3333333333333333
Chr1	42511	+	CHH	0.3
Chr1	42514	+	CHH	0.25
Chr1	42515	+	CHH	0.3
Chr1	42520	-	CHH	0.2222222222222222
Chr1	42529	-	CHH	0.2222222222222222
Chr1	42530	+	CHH	0.15789473684210525
Chr1	42532	+	CHH	0.35294117647058826
Chr1	42541	+	CHH	0.35294117647058826
Chr1	42559	+	CHH	0.13333333333333333
Chr1	42562	-	CHH	0.16666666666666666
Chr1	42564	+	CHH	0.13333333333333333
Chr1	42642	-	CHH	0.13333333333333333
Chr1	44571	-	CHH	0.2
Chr1	44627	-	CHH	0.2222222222222222
Chr1	44680	+	CHH	0.3333333333333333
Chr1	44694	+	CHH	0.25
Chr1	44695	+	CHH	0.25
Chr1	44709	-	CHH	0.42857142857142855
Chr1	44713	+	CHH	0.625
Chr1	44720	+	CHH	0.8571428571428571
Chr1	44732	+	CHH	0.7142857142857143
Chr1	44735	+	CHH	0.6666666666666666
Chr1	44749	+	CHH	0.5
Chr1	44754	-	CHH	1.0
Chr1	44756	+	CHH	0.6
Chr1	44761	-	CHH	1.0
Chr1	44762	+	CHH	0.5714285714285714
Chr1	44789	+	CHH	0.4444444444444444
Chr1	44793	+	CHH	0.25
Chr1	44819	+	CHH	0.2
Chr1	44841	+	CHH	0.18181818181818182
Chr1	44843	+	CHH	0.18181818181818182
Chr1	44844	+	CHH	0.18181818181818182
Chr1	44851	+	CHH	0.18181818181818182
Chr1	44857	+	CHH	0.18181818181818182
Chr1	44888	-	CHH	0.18181818181818182
Chr1	47829	-	CHH	0.16666666666666666
Chr1	55887	-	CHH	0.5
Chr1	56070	+	CHH	0.5
Chr1	56110	+	CHH	0.5
Chr1	56124	+	CHH	0.3333333333333333
Chr1	56132	+	CHH	0.2222222222222222
Chr1	56146	+	CHH	0.25
Chr1	56151	+	CHH	0.375
Chr1	56164	+	CHH	0.375
Chr1	56204	+	CHH	0.2
Chr1	56205	+	CHH	0.5
Chr1	56233	+	CHH	0.375
Chr1	56262	+	CHH	0.25
Chr1	56270	+	CHH	0.6666666666666666
Chr1	56275	+	CHH	0.3333333333333333
Chr1	56290	+	CHH	0.2222222222222222
Chr1	56355	+	CHH	0.2857142857142857
Chr1	56394	+	CHH	0.2857142857142857
Chr1	56396	+	CHH	0.8571428571428571
Chr1	56438	+	CHH	0.4
Chr1	56468	+	CHH	0.2857142857142857
Chr1	56469	+	CHH	0.42857142857142855
Chr1	56470	+	CHH	0.7142857142857143
Chr1	56472	+	CHH	0.8333333333333334
Chr1	56478	+	CHH	0.7142857142857143
Chr1	56484	+	CHH	0.7142857142857143
Chr1	56485	+	CHH	0.8571428571428571
Chr1	56486	+	CHH	1.0
Chr1	56492	-	CHH	0.4
Chr1	56493	-	CHH	0.4
Chr1	56503	-	CHH	0.6666666666666666
Chr1	56506	-	CHH	0.6666666666666666
Chr1	56507	-	CHH	0.4
Chr1	56514	-	CHH	0.4
Chr1	56515	-	CHH	0.6
Chr1	56517	-	CHH	0.6666666666666666
Chr1	56518	-	CHH	0.6666666666666666
Chr1	56523	-	CHH	0.5
Chr1	56532	-	CHH	0.5
Chr1	56533	-	CHH	0.6666666666666666
Chr1	56534	-	CHH	0.5
Chr1	56550	-	CHH	0.2857142857142857
Chr1	56551	+	CHH	0.3333333333333333
Chr1	76752	+	CHH	0.16666666666666666
Chr1	76830	+	CHH	0.18181818181818182
Chr1	76845	+	CHH	0.18181818181818182
Chr1	76856	-	CHH	0.18181818181818182
Chr1	76876	+	CHH	0.42857142857142855
Chr1	76880	+	CHH	0.21428571428571427
Chr1	76888	+	CHH	0.15384615384615385
Chr1	76892	-	CHH	0.16666666666666666
Chr1	76895	+	CHH	0.5
Chr1	76904	-	CHH	0.5833333333333334
Chr1	76906	-	CHH	0.16666666666666666
Chr1	76918	-	CHH	0.18181818181818182
Chr1	76928	+	CHH	0.2
Chr1	76990	+	CHH	0.2857142857142857
Chr1	77134	-	CHH	0.3333333333333333
Chr1	77187	-	CHH	0.2857142857142857
Chr1	77198	+	CHH	0.18181818181818182
Chr1	77211	-	CHH	0.625
Chr1	77214	-	CHH	0.25
Chr1	77233	+	CHH	0.16666666666666666
Chr1	77236	-	CHH	0.7142857142857143
Chr1	77238	+	CHH	0.15384615384615385
Chr1	77239	+	CHH	0.15384615384615385
Chr1	77259	+	CHH	0.14285714285714285
Chr1	77261	+	CHH	0.13333333333333333
Chr1	77267	-	CHH	0.2857142857142857
Chr1	77270	-	CHH	0.6666666666666666
Chr1	77302	-	CHH	0.2857142857142857
Chr1	77330	-	CHH	0.2222222222222222
Chr1	77334	+	CHH	0.18181818181818182
Chr1	77336	+	CHH	0.2727272727272727
Chr1	77339	+	CHH	0.18181818181818182
Chr1	77345	-	CHH	0.3333333333333333
Chr1	77346	+	CHH	0.16666666666666666
Chr1	77347	+	CHH	0.3333333333333333
Chr1	77350	-	CHH	0.4
Chr1	77352	-	CHH	0.4
Chr1	77356	-	CHH	0.4444444444444444
Chr1	77358	+	CHH	0.4166666666666667
Chr1	77362	-	CHH	0.25
Chr1	77363	-	CHH	0.4444444444444444
Chr1	77365	-	CHH	0.25
Chr1	77366	-	CHH	0.2222222222222222
Chr1	77374	+	CHH	0.5384615384615384
Chr1	77375	+	CHH	0.7142857142857143
Chr1	77384	-	CHH	0.23076923076923078
Chr1	77387	-	CHH	0.3076923076923077
Chr1	77388	+	CHH	0.5333333333333333
Chr1	77399	+	CHH	0.46153846153846156
Chr1	77400	+	CHH	0.5384615384615384
Chr1	77406	-	CHH	0.21428571428571427
Chr1	77417	+	CHH	0.2857142857142857
Chr1	77423	-	CHH	0.14285714285714285
Chr1	77429	-	CHH	0.14285714285714285
Chr1	77433	-	CHH	0.21428571428571427
Chr1	77436	-	CHH	0.2857142857142857
Chr1	77441	-	CHH	0.2857142857142857
Chr1	77442	+	CHH	0.2857142857142857
Chr1	77446	-	CHH	0.2857142857142857
Chr1	77448	-	CHH	0.3076923076923077
Chr1	77456	+	CHH	0.14285714285714285
Chr1	77460	-	CHH	0.36363636363636365
Chr1	77462	-	CHH	0.2727272727272727
Chr1	77463	-	CHH	0.2727272727272727
Chr1	77466	-	CHH	0.45454545454545453
Chr1	77469	+	CHH	0.14285714285714285
Chr1	77472	-	CHH	0.5555555555555556
Chr1	77476	-	CHH	0.4444444444444444
Chr1	77480	-	CHH	0.3333333333333333
Chr1	77486	-	CHH	0.5
Chr1	77494	+	CHH	0.13333333333333333
Chr1	77500	-	CHH	0.2222222222222222
Chr1	77517	+	CHH	0.14285714285714285
Chr1	77520	-	CHH	0.2222222222222222
Chr1	77535	+	CHH	0.18181818181818182
Chr1	111904	+	CHH	0.2
Chr1	117373	-	CHH	0.2
Chr1	137714	-	CHH	0.2857142857142857
Chr1	141001	+	CHH	0.14285714285714285
Chr1	144861	-	CHH	0.2
Chr1	159992	+	CHH	0.10526315789473684
Chr1	162585	+	CHH	0.18181818181818182
Chr1	164739	+	CHH	0.2857142857142857
Chr1	193203	-	CHH	0.2857142857142857
Chr1	193397	+	CHH	0.13333333333333333
Chr1	193404	+	CHH	0.13333333333333333
Chr1	193437	+	CHH	0.36363636363636365
Chr1	193449	+	CHH	0.4
Chr1	193530	+	CHH	0.2222222222222222
Chr1	193532	+	CHH	0.2222222222222222
Chr1	193548	+	CHH	0.25
Chr1	193554	+	CHH	0.375
Chr1	193593	+	CHH	0.25
Chr1	201220	-	CHH	0.3333333333333333
Chr1	202912	-	CHH	0.18181818181818182
Chr1	210195	+	CHH	0.4
Chr1	218654	-	CHH	0.14285714285714285
Chr1	256187	-	CHH	0.5454545454545454
Chr1	256189	-	CHH	0.45454545454545453
Chr1	256203	-	CHH	0.45454545454545453
Chr1	256205	-	CHH	0.6363636363636364
Chr1	256228	-	CHH	0.5
Chr1	256243	-	CHH	0.16666666666666666
Chr1	256250	+	CHH	0.2857142857142857
Chr1	256265	-	CHH	0.18181818181818182
Chr1	256267	+	CHH	0.2857142857142857
Chr1	256268	+	CHH	0.2857142857142857
Chr1	256269	+	CHH	0.375
Chr1	256272	+	CHH	0.42857142857142855
Chr1	256544	-	CHH	0.14285714285714285
Chr1	256545	-	CHH	0.14285714285714285
Chr1	256565	-	CHH	0.14285714285714285
Chr1	256622	+	CHH	0.15384615384615385
Chr1	256623	+	CHH	0.14285714285714285
Chr1	256627	+	CHH	0.15384615384615385
Chr1	256642	-	CHH	0.2
Chr1	256922	+	CHH	0.18181818181818182
Chr1	257656	+	CHH	0.2222222222222222
Chr1	257664	-	CHH	0.3333333333333333
Chr1	257679	+	CHH	0.2857142857142857
Chr1	257682	-	CHH	0.2857142857142857
Chr1	257684	-	CHH	0.5
Chr1	257688	-	CHH	0.3333333333333333
Chr1	257697	-	CHH	0.5
Chr1	257710	-	CHH	0.3333333333333333
Chr1	257711	-	CHH	0.3333333333333333
Chr1	257721	-	CHH	0.6666666666666666
Chr1	257729	+	CHH	0.3333333333333333
Chr1	257730	+	CHH	0.5
Chr1	257731	+	CHH	0.6
Chr1	257736	+	CHH	0.8
Chr1	257740	-	CHH	0.6666666666666666
Chr1	257741	-	CHH	0.6666666666666666
Chr1	257742	+	CHH	0.6
Chr1	257748	+	CHH	0.8
Chr1	257749	+	CHH	0.8
Chr1	257770	-	CHH	0.2857142857142857
Chr1	257777	-	CHH	0.42857142857142855
Chr1	257841	-	CHH	0.25
Chr1	257865	+	CHH	0.3333333333333333
Chr1	257871	-	CHH	0.375
Chr1	257878	-	CHH	0.25
Chr1	257885	-	CHH	0.5
Chr1	257888	+	CHH	0.8333333333333334
Chr1	257895	+	CHH	0.3333333333333333
Chr1	257897	+	CHH	0.3333333333333333
Chr1	257900	-	CHH	0.5555555555555556
Chr1	257903	-	CHH	0.25
Chr1	257921	-	CHH	0.3333333333333333
Chr1	257931	+	CHH	0.3333333333333333
Chr1	257944	+	CHH	0.4
Chr1	257950	-	CHH	0.375
Chr1	257956	-	CHH	0.42857142857142855
Chr1	257961	-	CHH	0.3333333333333333
Chr1	257970	-	CHH	0.42857142857142855
Chr1	257974	-	CHH	0.5714285714285714
Chr1	257975	-	CHH	0.2857142857142857
Chr1	257982	-	CHH	0.5714285714285714
Chr1	257985	-	CHH	0.42857142857142855
Chr1	257992	-	CHH	0.2857142857142857
Chr1	258000	+	CHH	0.6666666666666666
Chr1	258018	+	CHH	0.4
Chr1	258497	+	CHH	0.25
Chr1	258556	-	CHH	0.3333333333333333
Chr1	258562	+	CHH	0.625
Chr1	258569	+	CHH	0.375
Chr1	258573	-	CHH	0.3333333333333333
Chr1	258590	-	CHH	0.5714285714285714
Chr1	258591	-	CHH	0.42857142857142855
Chr1	258597	-	CHH	0.5
Chr1	258598	+	CHH	0.375
Chr1	258599	+	CHH	0.4444444444444444
Chr1	258603	-	CHH	0.3333333333333333
Chr1	258606	-	CHH	0.5
Chr1	258608	-	CHH	0.5714285714285714
Chr1	258609	-	CHH	0.5714285714285714
Chr1	258610	-	CHH	0.2857142857142857
Chr1	258641	-	CHH	0.75
Chr1	258643	-	CHH	0.7142857142857143
Chr1	258646	-	CHH	0.875
Chr1	258650	-	CHH	0.75
Chr1	258652	-	CHH	0.75
Chr1	258657	-	CHH	0.875
Chr1	258659	-	CHH	0.8571428571428571
Chr1	258685	+	CHH	0.6
Chr1	258692	+	CHH	0.6
Chr1	258747	+	CHH	0.25
Chr1	273625	+	CHH	0.2
Chr1	289266	-	CHH	0.14285714285714285
Chr1	290553	+	CHH	0.16666666666666666
Chr1	291807	-	CHH	0.125
Chr1	291824	-	CHH	0.13333333333333333
Chr1	291841	-	CHH	0.125
Chr1	291846	+	CHH	0.15384615384615385
Chr1	291861	+	CHH	0.15384615384615385
Chr1	291880	+	CHH	0.3333333333333333
Chr1	291884	-	CHH	0.4444444444444444
Chr1	291891	+	CHH	0.42857142857142855
Chr1	291898	-	CHH	0.2222222222222222
Chr1	291903	-	CHH	0.5555555555555556
Chr1	291911	+	CHH	0.7142857142857143
Chr1	291917	-	CHH	0.5714285714285714
Chr1	291920	-	CHH	0.7142857142857143
Chr1	291921	+	CHH	0.5714285714285714
Chr1	291931	-	CHH	0.6666666666666666
Chr1	291932	-	CHH	0.5
Chr1	291933	+	CHH	0.5
Chr1	291948	+	CHH	0.4444444444444444
Chr1	291958	+	CHH	0.2222222222222222
Chr1	291976	-	CHH	0.4
Chr1	292055	-	CHH	0.3333333333333333
Chr1	292079	-	CHH	0.6666666666666666
Chr1	292090	-	CHH	0.3333333333333333
Chr1	292537	+	CHH	0.5454545454545454
Chr1	292551	+	CHH	0.18181818181818182
Chr1	292559	-	CHH	0.4
Chr1	292598	+	CHH	0.18181818181818182
Chr1	350853	+	CHH	0.2
Chr1	358123	-	CHH	0.16666666666666666
Chr1	361725	-	CHH	0.2
Chr1	367833	+	CHH	0.2857142857142857
Chr1	372408	+	CHH	0.5
Chr1	372414	+	CHH	0.5
Chr1	372415	+	CHH	0.5
Chr1	372421	+	CHH	0.3333333333333333
Chr1	372424	-	CHH	0.3333333333333333
Chr1	372425	-	CHH	0.3333333333333333
Chr1	372426	-	CHH	0.2857142857142857
Chr1	372428	-	CHH	0.2857142857142857
Chr1	372438	-	CHH	0.375
Chr1	372440	-	CHH	0.375
Chr1	372444	+	CHH	0.42857142857142855
Chr1	372541	-	CHH	0.36363636363636365
Chr1	372542	-	CHH	0.36363636363636365
Chr1	372546	+	CHH	0.3
Chr1	372548	+	CHH	0.3
Chr1	372555	-	CHH	0.3
Chr1	372556	-	CHH	0.3
Chr1	372560	+	CHH	0.3
Chr1	372565	-	CHH	0.3
Chr1	372567	+	CHH	0.36363636363636365
Chr1	372650	+	CHH	0.18181818181818182
Chr1	372651	+	CHH	0.2727272727272727
Chr1	372657	+	CHH	0.2
Chr1	372658	+	CHH	0.2
Chr1	372662	+	CHH	0.2
Chr1	372664	+	CHH	0.2
Chr1	422891	-	CHH	0.15384615384615385
Chr1	422903	-	CHH	0.18181818181818182
Chr1	422911	-	CHH	0.2
Chr1	422922	-	CHH	0.18181818181818182
Chr1	422923	-	CHH	0.18181818181818182
Chr1	422929	-	CHH	0.25
Chr1	422930	-	CHH	0.16666666666666666
Chr1	422933	-	CHH	0.15384615384615385
Chr1	422938	-	CHH	0.23076923076923078
Chr1	422948	-	CHH	0.15384615384615385
Chr1	423130	-	CHH	0.3333333333333333
Chr1	423131	-	CHH	0.3333333333333333
Chr1	423135	-	CHH	0.4
Chr1	423152	-	CHH	0.3333333333333333
Chr1	423165	+	CHH	0.2222222222222222
Chr1	423171	+	CHH	0.2222222222222222
Chr1	423348	+	CHH	0.25
Chr1	423350	+	CHH	0.2857142857142857
Chr1	423356	+	CHH	0.25
Chr1	423599	-	CHH	0.25
Chr1	423652	-	CHH	0.25
Chr1	423655	-	CHH	0.25
Chr1	423661	-	CHH	0.375
Chr1	423664	-	CHH	0.25
Chr1	423689	-	CHH	0.25
Chr1	423711	-	CHH	0.5714285714285714
Chr1	423736	-	CHH	0.2857142857142857
Chr1	424280	+	CHH	0.16666666666666666
Chr1	424308	+	CHH	0.16666666666666666
Chr1	431312	-	CHH	0.3333333333333333
Chr1	431314	-	CHH	0.2222222222222222
Chr1	431319	+	CHH	0.5714285714285714
Chr1	431325	-	CHH	0.5
Chr1	431330	-	CHH	0.6666666666666666
Chr1	431334	+	CHH	0.3333333333333333
Chr1	431336	+	CHH	0.42857142857142855
Chr1	431339	-	CHH	0.9
Chr1	431342	+	CHH	0.6666666666666666
Chr1	431345	-	CHH	0.9
Chr1	431346	+	CHH	0.5
Chr1	431347	+	CHH	0.5
Chr1	431352	+	CHH	0.3333333333333333
Chr1	431353	+	CHH	0.5
Chr1	431358	-	CHH	0.9
Chr1	431359	+	CHH	0.5
Chr1	431364	-	CHH	0.9090909090909091
Chr1	431365	-	CHH	0.7
Chr1	431371	+	CHH	0.3333333333333333
Chr1	431381	-	CHH	0.6666666666666666
Chr1	431396	-	CHH	0.6666666666666666
Chr1	431397	-	CHH	0.6666666666666666
Chr1	431405	-	CHH	0.7777777777777778
Chr1	431406	-	CHH	0.875
Chr1	431407	-	CHH	0.75
Chr1	431423	-	CHH	0.75
Chr1	431438	-	CHH	0.42857142857142855
Chr1	431444	-	CHH	0.7142857142857143
Chr1	431446	+	CHH	0.42857142857142855
Chr1	431447	+	CHH	0.5
Chr1	431452	-	CHH	0.45454545454545453
Chr1	431453	-	CHH	0.5454545454545454
Chr1	431455	+	CHH	1.0
Chr1	431459	-	CHH	0.5454545454545454
Chr1	431460	-	CHH	0.7272727272727273
Chr1	431461	-	CHH	0.6363636363636364
Chr1	431465	+	CHH	0.5
Chr1	431466	+	CHH	0.5
Chr1	431467	+	CHH	0.5
Chr1	431470	-	CHH	0.8181818181818182
Chr1	431471	-	CHH	0.8181818181818182
Chr1	431472	-	CHH	0.5454545454545454
Chr1	431473	+	CHH	0.25
Chr1	431476	-	CHH	0.6363636363636364
Chr1	431481	-	CHH	0.7777777777777778
Chr1	431483	-	CHH	0.4444444444444444
Chr1	431484	-	CHH	0.3333333333333333
Chr1	431485	-	CHH	0.2222222222222222
Chr1	431493	+	CHH	0.375
Chr1	431499	+	CHH	0.5
Chr1	431517	-	CHH	0.5714285714285714
Chr1	431537	+	CHH	0.4444444444444444
Chr1	431547	+	CHH	0.2727272727272727
Chr1	431570	-	CHH	0.3333333333333333
Chr1	431580	+	CHH	0.3
Chr1	431650	+	CHH	0.3333333333333333
Chr1	431764	-	CHH	0.5
Chr1	431814	-	CHH	0.5714285714285714
Chr1	431847	-	CHH	0.42857142857142855
Chr1	431898	-	CHH	0.25
Chr1	431905	+	CHH	0.3333333333333333
Chr1	431917	-	CHH	0.2857142857142857
Chr1	431918	-	CHH	0.2857142857142857
Chr1	431920	+	CHH	0.2857142857142857
Chr1	431925	+	CHH	0.25
Chr1	431929	-	CHH	0.3333333333333333
Chr1	431930	-	CHH	0.3333333333333333
Chr1	431931	+	CHH	0.375
Chr1	431934	-	CHH	0.4
Chr1	431936	+	CHH	0.25
Chr1	431937	+	CHH	0.375
Chr1	431942	-	CHH	0.5
Chr1	431943	-	CHH	0.3333333333333333
Chr1	431945	+	CHH	0.42857142857142855
Chr1	431948	-	CHH	0.2857142857142857
Chr1	431949	-	CHH	0.42857142857142855
Chr1	431951	+	CHH	0.2857142857142857
Chr1	431958	-	CHH	0.5714285714285714
Chr1	431959	-	CHH	0.42857142857142855
Chr1	431960	-	CHH	0.5
Chr1	431961	+	CHH	0.2857142857142857
Chr1	431964	-	CHH	0.3333333333333333
Chr1	431965	-	CHH	0.3333333333333333
Chr1	431978	+	CHH	0.2857142857142857
Chr1	431979	+	CHH	0.2857142857142857
Chr1	431985	+	CHH	0.2857142857142857
Chr1	431986	+	CHH	0.5714285714285714
Chr1	432000	+	CHH	0.3333333333333333
Chr1	432003	+	CHH	0.42857142857142855
Chr1	432010	+	CHH	0.375
Chr1	432026	+	CHH	0.25
Chr1	432027	+	CHH	0.375
Chr1	432038	+	CHH	0.2
Chr1	432039	+	CHH	0.2
Chr1	432040	+	CHH	0.5
Chr1	432064	-	CHH	0.4
Chr1	432080	-	CHH	0.6
Chr1	432113	+	CHH	0.5
Chr1	432121	+	CHH	0.16666666666666666
Chr1	432133	-	CHH	0.3333333333333333
Chr1	432200	+	CHH	0.25
Chr1	432221	+	CHH	0.18181818181818182
Chr1	432265	+	CHH	0.375
Chr1	432335	+	CHH	0.2
Chr1	432367	+	CHH	0.2222222222222222
Chr1	432411	+	CHH	0.3
Chr1	432452	-	CHH	0.4
Chr1	432566	+	CHH	0.2857142857142857
Chr1	433479	-	CHH	0.5714285714285714
Chr1	433486	-	CHH	0.5714285714285714
Chr1	433521	-	CHH	0.5
Chr1	433526	-	CHH	0.3333333333333333
Chr1	433558	-	CHH	0.25
Chr1	433611	-	CHH	0.4
Chr1	433665	+	CHH	0.5714285714285714
Chr1	433673	+	CHH	0.2857142857142857
Chr1	433713	+	CHH	0.2222222222222222
Chr1	433790	+	CHH	0.2857142857142857
Chr1	433791	+	CHH	0.5
Chr1	433799	+	CHH	0.75
Chr1	433800	+	CHH	0.7142857142857143
Chr1	433812	+	CHH	0.6
Chr1	434015	+	CHH	0.16666666666666666
Chr1	475255	+	CHH	0.13333333333333333
Chr1	496091	+	CHH	0.2857142857142857
Chr1	499370	-	CHH	0.2857142857142857
Chr1	499377	-	CHH	0.375
Chr1	499385	+	CHH	0.3333333333333333
Chr1	499627	+	CHH	0.4
Chr1	499628	+	CHH	0.4
Chr1	499638	+	CHH	0.8
Chr1	499653	+	CHH	0.6
Chr1	499658	-	CHH	0.5714285714285714
Chr1	499659	-	CHH	0.2857142857142857
Chr1	499841	-	CHH	0.2222222222222222
Chr1	499850	-	CHH	0.2
Chr1	499866	-	CHH	0.6
Chr1	499898	-	CHH	0.25
Chr1	499936	-	CHH	0.3333333333333333
Chr1	499939	-	CHH	0.18181818181818182
Chr1	499943	+	CHH	0.6
Chr1	499956	+	CHH	0.4
Chr1	499958	+	CHH	0.6
Chr1	499959	+	CHH	0.4
Chr1	499965	-	CHH	0.4444444444444444
Chr1	499967	+	CHH	0.4
Chr1	499981	+	CHH	0.4
